experiment_id,variant_id,metric_id,time_since_start,count_c,count_t,mean_c,mean_t,variance_c,variance_t,metric_type,abs_effect,rel_effect,se,z,p_value,ci_low,ci_high,p_adj_across_all_tests,significant_across_all_tests,p_adj_within_experiment,significant_within_experiment
26bd38,1,1,46.50000000000001,3813696.0,3798788.0,0.1517892354293577,0.1523607003075718,0.1287492634371287,0.1291469173093581,binary,0.0005714648782140785,0.0037648577423663003,0.00026030094526226797,2.195406637270818,0.028134441429310764,6.12844003583013e-05,0.001081645356069856,0.11403427855922767,False,0.05037537235467463,False
26bd38,1,2,46.50000000000001,3813696.0,3798788.0,0.203876114140896,0.2047590764602029,0.3428547946902338,0.3448670490823388,continuous,0.0008829623193069014,0.004330876733783038,0.00042506983644402643,2.077217067890374,0.037781529266005975,4.984074896227826e-05,0.0017160838896515245,0.1425224024786958,False,0.05037537235467463,False
26bd38,1,3,46.50000000000001,3813696.0,3798788.0,0.6466108884264741,0.6492566214046385,5.464457552530236,5.4772939194026495,continuous,0.0026457329781643946,0.004091692585942651,0.0016954951669638436,1.5604485519720828,0.11865391889511856,-0.0006773764850464643,0.005968842441375253,0.3252312453168358,False,0.11865391889511856,False
26bd38,1,4,46.50000000000001,3813696.0,3798788.0,16.041307828287884,16.142288205693585,3995.325115584285,4013.2009314693055,continuous,0.1009803774057012,0.0062950214836990015,0.04587012035339181,2.2014413005182867,0.027704797917684765,0.011076593546535562,0.19088416126486685,0.11350030114664403,False,0.05037537235467463,False
2c8a04,1,1,131.0,64817937.0,64812440.0,0.0630099658987912,0.064235492445586,0.0590397100962244,0.0601092939558591,binary,0.0012255265467948084,0.01944972559996766,4.287527287632153e-05,28.58344843220148,0.0,0.001141492556129891,0.0013095605374597258,0.0,True,0.0,True
2c8a04,1,2,131.0,64817937.0,64812440.0,0.0873787408425296,0.0893935139975371,0.1820378791027046,0.1872942138270873,continuous,0.0020147731550075043,0.02305793303474636,7.548666884333096e-05,26.690449928173035,0.0,0.0018668220027616739,0.0021627243072533347,0.0,True,0.0,True
2c8a04,1,3,131.0,64817937.0,64812440.0,0.2766856421845491,0.2823872239711004,2.911419616017956,2.9719959104372133,continuous,0.00570158178655128,0.020606713602971595,0.0003012842729857007,18.9242595707008,0.0,0.005111075462390972,0.006292088110711587,0.0,True,0.0,True
2c8a04,1,4,131.0,64817937.0,64812440.0,6.497300639752029,6.625151466012276,1805.04939479424,1843.5742090129,continuous,0.12785082626024646,0.019677529692565667,0.007502849501463928,17.040302652385694,0.0,0.11314551145595286,0.14255614106454007,0.0,True,0.0,True
329386,1,1,91.0,3892143.0,3777635.0,0.2203562407650489,0.2204829211927568,0.1717993679209447,0.1718702026550654,binary,0.00012668042770791477,0.0005748892215083013,0.00029939408535948004,0.42312397688526493,0.6722048096244777,-0.0004601211967809768,0.0007134820521968063,0.8533019025999057,False,0.8962730794993036,False
329386,1,2,91.0,3892143.0,3777635.0,0.4846677299390841,0.4846306969883012,1.9405057768524172,1.9414500465863436,continuous,-3.703295078288926e-05,-7.640894677998014e-05,0.0010062319225107382,-0.03680359363921299,0.9706416086816589,-0.0020092112789984345,0.001935145377432656,0.9845626096802119,False,0.9706416086816589,False
329386,1,3,91.0,3892143.0,3777635.0,1.5144903889045345,1.517953972048596,24.628636015895832,24.960482802648595,continuous,0.0034635831440614773,0.0022869627760178563,0.003596556585285218,0.9630275687117555,0.335533688396239,-0.0035855382314579094,0.010512704519580864,0.629691343111149,False,0.8962730794993036,False
329386,1,4,91.0,3892143.0,3777635.0,34.59561895528875,34.55020712274989,14733.58555268016,14638.085278778792,continuous,-0.04541183253886061,-0.0013126469162916465,0.0875237250252191,-0.5188516887938172,0.603864169635806,-0.21695518138107708,0.12613151630335587,0.8378208189632453,False,0.8962730794993036,False
329386,2,1,91.0,3892143.0,3774952.0,0.2203562407650489,0.2204009481445062,0.1717993679209447,0.1718243702015089,binary,4.470737945730385e-05,0.0002028868313512951,0.0002994278100143824,0.1493095417927284,0.8813093864096211,-0.0005421603441405874,0.0006315751030551951,0.9761692690587985,False,0.9706416086816589,False
329386,2,2,91.0,3892143.0,3774952.0,0.4846677299390841,0.4859927573456458,1.9405057768524172,1.9736763345106811,continuous,0.0013250274065617074,0.0027338882387078767,0.001010645747366599,1.3110700856499724,0.18983408622795483,-0.0006558018594053929,0.0033058566725288076,0.4401192261442759,False,0.8962730794993036,False
329386,2,3,91.0,3892143.0,3774952.0,1.5144903889045345,1.5166215535633434,24.628636015895832,24.909454420177536,continuous,0.002131164658808915,0.0014071826895847355,0.0035953299987416193,0.5927591235171269,0.5533423674106097,-0.004915552651261096,0.009177881968878927,0.8014288334304082,False,0.8962730794993036,False
329386,2,4,91.0,3892143.0,3774952.0,34.59561895528875,34.523872100533566,14733.58555268016,14517.51085557707,continuous,-0.07174685475518316,-0.002073871112059262,0.08735683059936655,-0.8213078961647152,0.41147091113742484,-0.24296309653350814,0.09946938702314181,0.6970315288101759,False,0.8962730794993036,False
3683df,1,1,68.5,46535521.0,46523482.0,0.0458290990230881,0.045771531030287,0.0437287927058201,0.0436764979774305,binary,-5.75679928010997e-05,-0.0012561449827346092,4.334157086036992e-05,-1.3282395320879041,0.18409898855316298,-0.00014251591072081543,2.7379925118616028e-05,0.4356628238431993,False,0.41583841915793496,False
3683df,1,2,68.5,46535521.0,46523482.0,0.0581217788813571,0.0580411579696724,0.0954674101444988,0.0952367406835899,continuous,-8.062091168469648e-05,-0.0013871033068218101,6.402002549643801e-05,-1.2593077097287648,0.20791920957896748,-0.00020609785594705098,4.485603257765801e-05,0.4647290453379275,False,0.41583841915793496,False
3683df,1,3,68.5,46535521.0,46523482.0,0.1845243129000407,0.184540600552106,1.5825525388196684,1.5857442413265057,continuous,1.6287652065294367e-05,8.826832523753986e-05,0.00026094486804235646,0.062417981957210066,0.9502299753493049,-0.0004951548912482813,0.00052773019537887,0.9761692690587985,False,0.9502299753493049,False
3683df,1,4,68.5,46535521.0,46523482.0,4.238831866407774,4.237691036965244,948.3046325112716,948.5504354989728,continuous,-0.0011408294425301335,-0.0002691376960645851,0.006384882097721488,-0.17867666545279676,0.8581915925829189,-0.0136549683995988,0.011373309514538533,0.9731279665895598,False,0.9502299753493049,False
39aed1,1,1,22.500000000000004,17037149.0,17034635.0,0.0372891027718311,0.0371445000142357,0.0358986255863029,0.0357647861329281,binary,-0.00014460275759539676,-0.003877882460197794,6.485840617906375e-05,-2.229514038959034,0.02577972226770342,-0.0002717228978010318,-1.748261738976169e-05,0.10793488114280222,False,0.05155944453540684,False
39aed1,1,2,22.500000000000004,17037149.0,17034635.0,0.0432159727346316,0.0430306110239796,0.0572200075712914,0.0569199413471635,continuous,-0.00018536171065199752,-0.004289194455721596,8.185333086615078e-05,-2.2645591656509008,0.023539745143626334,-0.00034579129116429376,-2.493213013970126e-05,0.10077126853619812,False,0.05155944453540684,False
39aed1,1,3,22.500000000000004,17037149.0,17034635.0,0.1382080819838755,0.1378949079030133,0.9824540960578108,0.98290772910157,continuous,-0.0003131740808622052,-0.0022659606903360596,0.0003396556348320404,-0.9220341096860345,0.3565107839590742,-0.0009788868922790926,0.0003525387305546823,0.6407104183415436,False,0.4753477119454323,False
39aed1,1,4,22.500000000000004,17037149.0,17034635.0,3.076133201272535,3.073447918525789,547.2374335076878,551.0817325060169,continuous,-0.002685282746746065,-0.0008729409850117078,0.008029377918009182,-0.33443222802145284,0.7380534235687657,-0.018422574284305264,0.013052008790813134,0.8874627523089316,False,0.7380534235687657,False
3b4300,1,1,39.5,536020.0,534896.0,0.1402522293944255,0.141498534294517,0.120581541544319,0.1214766990870204,binary,0.001246304900091505,0.008886168194778377,0.0006723544946611087,1.8536467712355367,0.06378971156316582,-7.148569428789631e-05,0.0025640954944709062,0.21712468553789993,False,0.15038862437045508,False
3b4300,2,1,39.5,536020.0,534184.0,0.1402522293944255,0.1405714135953154,0.120581541544319,0.1208110912751302,binary,0.0003191842008898882,0.002275787003657958,0.0006716526181638686,0.47522287458742035,0.6346281245420149,-0.0009972307408333272,0.0016355991426131036,0.8447892273178306,False,0.6346281245420149,False
3b4300,3,1,39.5,536020.0,535567.0,0.1402522293944255,0.1413567303437291,0.120581541544319,0.1213750051302594,binary,0.0011045009493035884,0.007875104403491843,0.0006720016017567679,1.6435988923231388,0.10025908291363672,-0.0002125979876929048,0.002421599886300082,0.29159321061141674,False,0.15038862437045508,False
3b62b9,1,1,88.00000000000001,2941603.0,2943744.0,0.2997892645608533,0.2995644322332377,0.209915661414916,0.2098255831740156,binary,-0.00022483232761560945,-0.0007499679081069009,0.0003776763841358447,-0.5953042018062467,0.5516401477603337,-0.0009650644383331796,0.0005153997831019607,0.8014288334304082,False,0.7355201970137782,False
3b62b9,1,2,88.00000000000001,2941603.0,2943744.0,0.5819650923891998,0.5806493806080006,1.7949755097510756,1.79579459313422,continuous,-0.001315711781199158,-0.0022608087639717947,0.0011046451035839654,-1.1910719351675914,0.2336253462598057,-0.0034807763999222478,0.0008493528375239316,0.49177490013804404,False,0.7355201970137782,False
3b62b9,1,3,88.00000000000001,2941603.0,2943744.0,1.8219803136810129,1.8192179533174608,24.390429102317317,24.165720058295783,continuous,-0.002762360363552041,-0.0015161307412653348,0.004062108072230771,-0.6800312336434337,0.4964846844171742,-0.010723945886433781,0.005199225159329699,0.760104292884632,False,0.7355201970137782,False
3b62b9,1,4,88.00000000000001,2941603.0,2943744.0,41.43848313712831,41.448452930070914,14335.94708516845,14377.913939016542,continuous,0.009969792942605693,0.00024059261314207943,0.09878128494930237,0.10092795358678014,0.9196076526516801,-0.18363796790461545,0.20357755378982684,0.9761692690587985,False,0.9196076526516801,False
3c9dfd,1,1,30.5,3683546.0,3682640.0,0.19594651458133,0.1970689505354854,0.1575514780047586,0.1582327792703278,binary,0.0011224359541553985,0.00572827721153222,0.00029281205735331517,3.833295468173948,0.00012643793316979846,0.0005485348675038241,0.0016963370408069728,0.0011202988962254236,True,0.0005057517326791938,True
3c9dfd,1,2,30.5,3683546.0,3682640.0,0.3448271274501658,0.3459546905352313,0.893587442343081,0.8930707458573123,continuous,0.0011275630850655083,0.003269937296996632,0.0006964892056491888,1.6189239918148064,0.10546361806646165,-0.00023753067362781294,0.0024926568437588295,0.298490717316671,False,0.14061815742194886,False
3c9dfd,1,3,30.5,3683546.0,3682640.0,1.0737905921155877,1.0783547525168435,11.92028159789287,11.963154910403594,continuous,0.004564160401255846,0.004250512562475998,0.0025464908306887545,1.792333334269799,0.07307958667060954,-0.0004268699138555978,0.00955519071636729,0.23797711556839518,False,0.14061815742194886,False
3c9dfd,1,4,30.5,3683546.0,3682640.0,26.718119213597635,26.802368937891984,8488.194146199432,8494.803948335875,continuous,0.08424972429434874,0.0031532804993051897,0.06790485896463545,1.2407024413116832,0.21471569211828712,-0.04884135365160858,0.21734080224030605,0.4716773225882164,False,0.21471569211828712,False
3da1aa,1,1,26.5,4801746.0,4795614.0,0.2004535433569372,0.2005438719630062,0.1602719203125857,0.1603260273810915,binary,9.032860606897342e-05,0.0004506211492012888,0.00025847562017270636,0.3494666737780694,0.7267389860214486,-0.00041627430035118566,0.0005969315124891325,0.879008106902133,False,0.9490273601462433,False
3da1aa,1,2,26.5,4801746.0,4795614.0,0.3532556015107594,0.3524690711781044,0.9253217469475882,0.9141249496981576,continuous,-0.0007865303326550221,-0.002226519068038235,0.0006191301490226557,-1.270379634874219,0.20394943388992814,-0.002000003126482344,0.0004269424611722996,0.46207992393890596,False,0.8157977355597126,False
3da1aa,1,3,26.5,4801746.0,4795614.0,1.070919852814219,1.0707812383671984,11.293475063222273,11.267264521586782,continuous,-0.00013861444702056858,-0.00012943494011835742,0.0021682816716256394,-0.06392824734650102,0.9490273601462433,-0.004388368431745126,0.004111139537703989,0.9761692690587985,False,0.9490273601462433,False
3da1aa,1,4,26.5,4801746.0,4795614.0,26.346437981434825,26.30134170764032,7577.983524552061,7475.651768913214,continuous,-0.0450962737945062,-0.0017116649251137312,0.05600914532558783,-0.805159113433283,0.4207278671942625,-0.1548721814375283,0.06467963384851587,0.7061555832643789,False,0.841455734388525,False
3fef62,2,1,71.5,1417888.0,1418367.0,0.3101648367148886,0.3108539609283069,0.2139626107805151,0.2142237759034895,binary,0.000689124213418324,0.0022217999329555995,0.0005494887081822733,1.2541184943351582,0.20979893910268643,-0.0003878538645303714,0.0017661022913670194,0.4647290453379275,False,0.6336445936631425,False
3fef62,2,2,71.5,1417888.0,1418367.0,0.7106949868769922,0.7119658107605005,2.9846811929443096,2.969638694195647,continuous,0.0012708238835082986,0.0017881424619198194,0.002049078237230574,0.6201929533085457,0.535130760268371,-0.0027452956629684475,0.005286943429985045,0.7902512390009665,False,0.7135076803578281,False
3fef62,2,3,71.5,1417888.0,1418367.0,2.1851751274388302,2.1869552157560666,35.06231332855118,35.005831916375215,continuous,0.0017800883172363058,0.0008146204370002541,0.007029148316384251,0.25324381235306925,0.8000798122895083,-0.011996789224867183,0.015556965859339794,0.9303446193268959,False,0.8000798122895083,False
3fef62,2,4,71.5,1417888.0,1418367.0,51.66437393095922,51.84212843369105,22287.475705158395,22430.328473869868,continuous,0.1777545027318297,0.003440562407073176,0.17757527034793885,1.001009331893679,0.31682229683157126,-0.17028663169509384,0.5257956371587532,0.6065793723257721,False,0.6336445936631425,False
449c53,1,1,64.5,5827192.0,5825720.0,0.2459333758009003,0.2462500772436711,0.1854501504680734,0.1856109767011571,binary,0.0003167014427707948,0.001287753001150954,0.0002523599946599907,1.2549589689736695,0.20949365533566633,-0.00017791505790150733,0.000811317943443097,0.4647290453379275,False,0.27932487378088844,False
449c53,1,2,64.5,5827192.0,5825720.0,0.5980364276060327,0.598764350150804,2.762809087177795,2.747982491330554,continuous,0.0007279225447712756,0.0012171876346816915,0.0009725337622770947,0.7484804877795859,0.45417039009187277,-0.0011782086030410685,0.0026340536925836197,0.729417137278336,False,0.45417039009187277,False
449c53,1,3,64.5,5827192.0,5825720.0,1.8836672236463263,1.8896379225545843,33.22567650154794,33.19521801383873,continuous,0.005970698908257965,0.003169720656231481,0.0033763706421523145,1.768377805954343,0.07699776436072248,-0.0006468659488189461,0.012588263765334878,0.24652225396164087,False,0.15399552872144495,False
449c53,1,4,64.5,5827192.0,5825720.0,42.96362958829901,43.157828036207015,18892.783056392225,19031.07990731818,continuous,0.19419844790800767,0.004520066152904756,0.08067781956064494,2.407085974380233,0.016080383788179997,0.03607282721792249,0.35232406859809284,0.07381477377465757,False,0.06432153515271999,False
4509ec,1,1,28.5,28471306.0,28461972.0,0.056871293505117,0.0559221265483642,0.0536369494801718,0.0527948423106729,binary,-0.0009491669567528033,-0.01668973744490974,6.11458961012121e-05,-15.522934120506232,0.0,-0.001069010710913607,-0.0008293232025919995,0.0,True,0.0,True
4509ec,1,2,28.5,28471306.0,28461972.0,0.0665537589151357,0.0654070591289575,0.0883492758040187,0.0868087547798027,continuous,-0.001146699786178193,-0.017229677254448957,7.84416323300027e-05,-14.618509994208756,0.0,-0.001300442560433531,-0.000992957011922855,0.0,True,0.0,True
4509ec,1,3,28.5,28471306.0,28461972.0,0.1959649972618984,0.1915537391054898,1.3518452432395134,1.3105378210533405,continuous,-0.004411258156408582,-0.022510439201104543,0.00030582052361726993,-14.424336549528668,0.0,-0.005010655368431612,-0.0038118609443855518,0.0,True,0.0,True
4509ec,1,4,28.5,28471306.0,28461972.0,4.410579142782166,4.336613107568939,713.0950123536538,703.9269275592331,continuous,-0.07396603521322653,-0.01677014124874522,0.007055372789830631,-10.483646635913924,0.0,-0.08779431177879846,-0.06013775864765461,0.0,True,0.0,True
47a23b,1,1,43.50000000000001,3168538.0,3164081.0,0.2150430261527556,0.213898759228983,0.1687995230558208,0.1681460800292846,binary,-0.0011442669237726188,-0.005321106869840038,0.0003262143232813538,-3.5077069541304025,0.0004519866392633798,-0.0017836352486451782,-0.0005048985989000594,0.0036639767991350574,True,0.0036158931141070383,True
47a23b,1,2,43.50000000000001,3168538.0,3164081.0,0.4218699251915032,0.419845600655426,1.3303732942727464,1.321724870249893,continuous,-0.0020243245360772044,-0.004798456621808925,0.0009152036103596691,-2.2118843426345944,0.0269746573784444,-0.0038180906509031843,-0.0002305584212512243,0.11171026588247084,False,0.0539493147568888,False
47a23b,1,3,43.50000000000001,3168538.0,3164081.0,1.329269004786607,1.320084595196937,17.460456023662438,17.32524825826858,continuous,-0.009184409589669817,-0.006909368650436733,0.0033145397511834002,-2.7709456754563524,0.005589375112217132,-0.015680788127315635,-0.002688031052024001,0.03380241139293218,True,0.022357500448868528,True
47a23b,1,4,43.50000000000001,3168538.0,3164081.0,32.42302914360697,32.22267455135765,11854.99097463373,11736.43849441621,continuous,-0.20035459224931884,-0.006179391547961641,0.08631768533738557,-2.321130269726337,0.02027981415002489,-0.36953414673945567,-0.03117503775918201,0.08881159989838486,False,0.0539493147568888,False
47a23b,2,1,43.50000000000001,3168538.0,3169596.0,0.2150430261527556,0.2153163999449772,0.1687995230558208,0.1689552478597118,binary,0.0002733737922215873,0.0012712516053759236,0.00032646379511199,0.8373784785728522,0.4023798590045531,-0.00036648348845417643,0.000913231072897351,0.6874741088822185,False,0.4023798590045531,False
47a23b,2,2,43.50000000000001,3168538.0,3169596.0,0.4218699251915032,0.422684741980615,1.3303732942727464,1.3247192599707105,continuous,0.0008148167891118274,0.0019314408078318225,0.000915322641212812,0.8901962569528343,0.37336051416431304,-0.000979182621899362,0.002608816200123017,0.6647212892364639,False,0.4023798590045531,False
